full_name,pdes,q,ad,a,e,i,om,w,tp,moid,per,per_y,t_jup,pr_class,dt_class,neo,pha
304770 (2007 EO67),304770,4.863631115,5.428804558,5.146217836,0.054911535,29.44166971,2.756156819,304.0588915,2459884.812,3.91796,4264.132346,11.6745581,2.741,Asteroid,TJN,N,N
195117 (2002 CT143),195117,4.533184139,5.79025943,5.161721784,0.121768989,8.552376217,163.9195596,340.094155,2460882.697,3.54555,4283.416601,11.72735551,2.963,Asteroid,TJN,N,N
353228 (2010 AC121),353228,5.031164189,5.504799123,5.267981656,0.044954118,13.12899152,132.1807678,315.787434,2460172.278,4.05981,4416.363459,12.09134417,2.946,Asteroid,TJN,N,N
490446 (2009 SO164),490446,5.090199602,5.428228971,5.259214286,0.03213687,3.351133479,174.2853852,221.5455384,2459492.391,4.09645,4405.342983,12.06117175,2.996,Asteroid,TJN,N,N
557679 (2014 WZ119),557679,4.936525655,5.421026236,5.178775946,0.046777519,32.42897952,86.50936256,269.8911006,2460614.308,4.07688,4304.66253,11.7855237,2.687,Asteroid,TJN,N,N
192393 (1996 TT22),192393,5.160849305,5.491989422,5.326419363,0.031084683,4.183999284,7.775761,341.5532179,2458875.414,4.15405,4490.052942,12.29309498,2.994,Asteroid,TJN,N,N
418997 (2009 OP10),418997,4.415734993,5.992558052,5.204146523,0.151496797,34.54922499,120.1278451,155.6749612,2459528.191,3.42064,4336.333746,11.87223476,2.628,Asteroid,TJN,N,N
359616 (2011 JA11),359616,4.618785097,5.690311393,5.154548245,0.103939884,20.22814596,251.9589483,118.4934207,2460674.502,3.67488,4274.490342,11.70291675,2.867,Asteroid,TJN,N,N
574764 (2010 VM251),574764,4.783881983,5.645021399,5.214451691,0.082572384,31.24224159,218.6322804,250.7617308,2460522.314,3.91964,4349.220229,11.90751603,2.704,Asteroid,TJN,N,N
499231 (2009 UC112),499231,3.971684666,6.524170585,5.247927626,0.243189893,6.728606071,251.8815752,154.5861536,2459593.434,2.98221,4391.169309,12.02236635,2.926,Asteroid,TJN,N,N
306178 (2010 WR11),306178,4.371703992,5.845105602,5.108404797,0.144213474,10.41041373,329.0608825,116.0411029,2459996.799,3.40336,4217.221219,11.54612243,2.947,Asteroid,TJN,N,N
321138 (2008 UY152),321138,5.041694311,5.479802915,5.260748613,0.041639378,8.345371333,205.2414702,196.500759,2459209.408,4.04943,4407.270951,12.06645024,2.977,Asteroid,TJN,N,N
573514 (2009 GT4),573514,5.089799058,5.352548934,5.221173996,0.025161954,29.74668001,62.27475694,239.5016289,2460031.639,4.12049,4357.633253,11.93054963,2.735,Asteroid,TJN,N,N
 24449 (2000 QL63),24449,4.956676669,5.487349232,5.222012951,0.050811111,36.9348649,158.4531008,219.9043457,2460762.111,3.98758,4358.683593,11.93342531,2.596,Asteroid,TJN,N,N
315917 (2008 RO125),315917,4.699865568,5.63621246,5.168039014,0.090590153,2.82752069,249.1623022,177.6413646,2459768.263,3.71256,4291.282466,11.74889108,2.989,Asteroid,TJN,N,N
542323 (2013 CR12),542323,4.786295303,5.460193169,5.123244236,0.065768665,7.3162148,13.84840872,106.813257,2460316.003,3.80988,4235.610508,11.59646956,2.98,Asteroid,TJN,N,N
227078 (2005 LZ18),227078,4.772473314,5.467101944,5.119787629,0.067837641,16.37083011,217.9239184,193.1343295,2459551.718,3.78329,4231.324638,11.58473549,2.915,Asteroid,TJN,N,N
 76835 (2000 SH255),76835,5.037825057,5.557272518,5.297548788,0.049027152,6.612136584,160.1284403,167.20701,2459840.255,4.02619,4453.596576,12.19328289,2.984,Asteroid,TJN,N,N
 77897 (2001 TE64),77897,4.951864133,5.544651209,5.248257671,0.056474654,6.992412807,18.77123156,30.33084042,2461030.466,3.9628,4391.583561,12.02350051,2.982,Asteroid,TJN,N,N
329008 (2010 XZ64),329008,4.708138769,5.609965694,5.159052232,0.087402384,8.717435065,99.06094429,356.348612,2459979.931,3.72366,4280.094068,11.71825891,2.97,Asteroid,TJN,N,N
240914 (2006 DQ196),240914,4.776492588,5.673351796,5.224922192,0.085825126,28.21271228,145.1985707,116.356345,2459337.133,3.85185,4362.326506,11.94339906,2.755,Asteroid,TJN,N,N
353208 (2009 SZ353),353208,5.067884132,5.416581603,5.242232867,0.033258487,11.47841225,178.8800261,280.459194,2460374.059,4.10662,4384.023671,12.00280266,2.959,Asteroid,TJN,N,N
352155 (2007 PP47),352155,5.184265307,5.336947935,5.260606621,0.014511884,11.60322721,153.5626733,331.233953,2460724.156,4.20008,4407.092518,12.06596172,2.959,Asteroid,TJN,N,N
263794 (2008 QQ37),263794,4.842037317,5.356645617,5.099341467,0.05045831,5.860971237,0.874936651,354.6089559,2458956.067,3.83674,4206.002909,11.51540838,2.987,Asteroid,TJN,N,N
266772 (2009 SW172),266772,4.971632527,5.305299154,5.138465841,0.032467534,6.716840967,238.2423848,193.4248092,2460051.85,3.98516,4254.501073,11.64818911,2.985,Asteroid,TJN,N,N
247315 (2001 TP176),247315,5.035211144,5.429868924,5.232540034,0.037711874,19.11382515,29.49865366,293.7527389,2460196.018,4.07387,4371.870273,11.96952847,2.888,Asteroid,TJN,N,N
599879 (2011 AG18),599879,4.790627503,5.645899046,5.218263274,0.081949827,14.39739758,100.9536489,357.6024744,2460097.631,3.80621,4353.989794,11.92057439,2.931,Asteroid,TJN,N,N
228290 (2000 CS69),228290,5.033705825,5.686788632,5.360247228,0.060919094,5.336610737,313.9901184,90.28448976,2459499.019,4.04706,4532.894991,12.41039012,2.988,Asteroid,TJN,N,N
  2148 Epeios (1976 UW),2148,4.914508948,5.525227217,5.219868083,0.058499397,9.147879691,176.5528763,233.085553,2459622.658,3.93253,4355.998467,11.92607383,2.971,Asteroid,TJN,N,N
141584 (2002 GU178),141584,5.031719952,5.289987107,5.16085353,0.025021748,3.129520702,277.9178371,164.3943239,2459518.052,4.04649,4282.335875,11.72439665,2.996,Asteroid,TJN,N,N
589317 (2009 SC391),589317,4.890026659,5.532479162,5.21125291,0.061640887,7.486528675,239.7932501,119.6451307,2459201.869,3.89428,4345.21883,11.89656079,2.979,Asteroid,TJN,N,N
315911 (2008 RH67),315911,4.595213754,5.817002166,5.20610796,0.117341824,9.939661698,29.53481557,50.35236365,2459818.646,3.62014,4338.785517,11.87894734,2.956,Asteroid,TJN,N,N
  8125 Tyndareus (5493 T-2),8125,4.950412797,5.455280902,5.20284685,0.048518448,13.10834973,323.1295483,59.21896005,2459019.267,3.97192,4334.709427,11.86778762,2.946,Asteroid,TJN,N,N
576459 (2012 SE44),576459,4.783554709,5.763804418,5.273679563,0.092937929,4.682964979,280.356668,15.57454931,2459924.19,3.76727,4423.530578,12.11096667,2.985,Asteroid,TJN,N,N
 38611 (2000 AS74),38611,4.518377318,5.853177479,5.185777398,0.128698174,8.356926045,107.4282876,356.4757775,2460338.086,3.53393,4313.395021,11.80943195,2.962,Asteroid,TJN,N,N
490224 (2008 VV53),490224,4.860260203,5.49897847,5.179619336,0.061656873,5.139559673,2.086866704,60.2014354,2459329.46,3.87566,4305.714129,11.78840282,2.988,Asteroid,TJN,N,N
352655 (2008 QX28),352655,5.027963165,5.454854357,5.241408761,0.040722944,12.47901514,323.2397033,90.06536316,2459836.155,4.06678,4382.989924,11.99997241,2.951,Asteroid,TJN,N,N
 58473 (1996 RN7),58473,4.977169743,5.462396545,5.219783144,0.046479594,5.087551884,175.1432417,13.64659023,2461335.775,3.97697,4355.892145,11.92578274,2.99,Asteroid,TJN,N,N
600564 (2012 BC123),600564,4.852406321,5.526814923,5.189610622,0.064976802,16.44305581,128.9463297,308.7656228,2459661.881,3.89368,4318.178469,11.82252832,2.914,Asteroid,TJN,N,N
319342 (2006 BY273),319342,4.810827549,5.660240978,5.235534263,0.081120033,2.793900047,349.9855253,80.05321484,2461568.499,3.82543,4375.623399,11.97980397,2.991,Asteroid,TJN,N,N
575258 (2011 QU9),575258,4.855815172,5.517982646,5.186898909,0.063830767,18.67860195,330.6053298,317.7734939,2459487.708,3.86285,4314.794363,11.81326314,2.891,Asteroid,TJN,N,N
353753 (2012 BU57),353753,4.996051381,5.420472835,5.208262108,0.040745017,4.171203898,126.6184924,292.1263929,2459668.938,4.01007,4341.478705,11.88632089,2.993,Asteroid,TJN,N,N
190301 (1996 RA14),190301,4.964013418,5.431764586,5.197889002,0.04499434,7.467271588,174.4950615,106.660113,2458135.315,3.95676,4328.515018,11.85082825,2.981,Asteroid,TJN,N,N
 64270 (2001 TA197),64270,4.693505128,5.689298522,5.191401825,0.095907948,12.88350787,134.7235066,199.3149656,2460029.027,3.68531,4320.414302,11.8286497,2.941,Asteroid,TJN,N,N
388903 (2008 SK50),388903,4.882571231,5.488725271,5.185648251,0.058445349,18.71587208,4.479777325,127.4154226,2460447.097,3.92597,4313.23389,11.8089908,2.891,Asteroid,TJN,N,N
560802 (2015 KS149),560802,4.448105145,5.952646283,5.200375714,0.144656965,12.96869135,67.3905918,129.0522936,2461292.795,3.46331,4331.621584,11.85933356,2.929,Asteroid,TJN,N,N
591067 (2013 CE28),591067,4.999888974,5.405713865,5.20280142,0.039000613,16.49131759,309.6721616,351.4702671,2458381.219,3.98483,4334.652652,11.86763218,2.916,Asteroid,TJN,N,N
570070 (2006 CM29),570070,4.497368359,5.935198884,5.216283622,0.137821352,10.45318433,156.8114187,100.2546246,2459264.051,3.50245,4351.512369,11.91379156,2.948,Asteroid,TJN,N,N
 54656 (2000 SX362),54656,4.872260994,5.716954832,5.294607913,0.079769253,32.78433029,120.7833473,179.5177789,2459645.317,3.85612,4449.888545,12.18313086,2.673,Asteroid,TJN,N,N
293307 (2007 DQ37),293307,4.688226157,5.682652419,5.185439288,0.095886405,23.25360481,176.0073078,43.12764195,2458903.611,3.71923,4312.973181,11.80827702,2.829,Asteroid,TJN,N,N
546585 (2010 VM246),546585,4.939727837,5.511199594,5.225463716,0.05468144,12.89519364,276.4902355,190.5583594,2460412.988,3.95605,4363.004707,11.94525587,2.947,Asteroid,TJN,N,N
576368 (2012 PL55),576368,4.965184447,5.42983451,5.197509478,0.044699299,26.0052706,329.8110106,319.2640838,2460042.961,3.9786,4328.040956,11.84953034,2.796,Asteroid,TJN,N,N
257987 (2001 DY77),257987,4.835193054,5.666959224,5.251076139,0.079199591,7.667933458,137.2743166,326.1145883,2460334.756,3.85396,4395.121649,12.03318727,2.976,Asteroid,TJN,N,N
283401 (2000 SV15),283401,4.641253752,5.802677986,5.221965869,0.111205652,16.00270361,322.671071,336.502037,2459887.44,3.63207,4358.624646,11.93326392,2.91,Asteroid,TJN,N,N
542209 (2013 AE79),542209,4.875628856,5.540514784,5.20807182,0.063832254,26.38115776,130.560332,319.6870667,2460261.078,3.92292,4341.240778,11.88566948,2.788,Asteroid,TJN,N,N
286110 (2001 TQ99),286110,4.760798498,5.539576407,5.150187452,0.075606754,13.49180471,226.8672447,40.39093656,2459433.837,3.75771,4269.067105,11.68806873,2.94,Asteroid,TJN,N,N
300250 (2007 EF222),300250,4.931094617,5.366667885,5.148881251,0.042297855,8.393823182,1.828865154,324.9218574,2459960.009,3.92359,4267.443114,11.68362249,2.977,Asteroid,TJN,N,N
359347 (2009 SX207),359347,4.606149126,5.861104847,5.233626986,0.119893501,2.531430079,308.4424069,105.9051766,2459832.51,3.61771,4373.232592,11.9732583,2.984,Asteroid,TJN,N,N
322157 (2010 WC61),322157,4.571623883,5.936099958,5.253861921,0.129854581,13.79940625,69.77653644,45.01234827,2460312.967,3.60366,4398.619639,12.04276424,2.926,Asteroid,TJN,N,N
396133 (2013 CE214),396133,4.837611479,5.515164504,5.176387991,0.065446507,9.0927868,310.3351045,100.1987666,2459551.261,3.86242,4301.685528,11.77737311,2.971,Asteroid,TJN,N,N
 99327 (2001 UP32),99327,4.979047735,5.25575134,5.117399537,0.027035568,5.123949992,58.21603927,257.1682103,2459855.52,3.96921,4228.364473,11.576631,2.992,Asteroid,TJN,N,N
491882 (2013 BW56),491882,4.539902801,5.824207944,5.182055372,0.123918508,5.925611449,301.1209978,225.3392281,2461049.066,3.54938,4308.752028,11.79672013,2.974,Asteroid,TJN,N,N
325740 (2009 VD81),325740,4.473122355,5.968479343,5.220800849,0.143211457,9.556138429,43.19426936,338.5321967,2459306.07,3.47802,4357.166114,11.92927068,2.952,Asteroid,TJN,N,N
264141 (2009 UG87),264141,4.381985256,6.089080318,5.235532787,0.163029737,13.1340232,73.69266001,283.0819826,2459055.202,3.40966,4375.621548,11.9797989,2.921,Asteroid,TJN,N,N
343161 (2009 KH3),343161,4.2297326,6.24829227,5.239012435,0.192646963,26.15968245,176.4511032,136.6289936,2459886.84,3.2673,4379.984471,11.99174393,2.761,Asteroid,TJN,N,N
229808 (2008 SB148),229808,4.915963133,5.588304904,5.252134018,0.064006532,1.797582815,42.98863926,7.390948878,2459317.747,3.92541,4396.449875,12.03682375,2.995,Asteroid,TJN,N,N
483649 (2004 YL16),483649,4.699878,5.484630215,5.092254108,0.077053521,13.04145709,109.9605524,229.7972303,2460146.469,3.70664,4197.237338,11.49140955,2.944,Asteroid,TJN,N,N
228096 (2008 SA27),228096,4.704119702,5.667258031,5.185688866,0.092865032,9.625050798,192.0506935,48.72053692,2461935.211,3.70111,4313.284564,11.80912954,2.963,Asteroid,TJN,N,N
355780 (2008 RR126),355780,4.860029763,5.673649287,5.266839525,0.077239825,7.413250174,152.2151842,27.47783327,2461192.452,3.86474,4414.927295,12.08741217,2.977,Asteroid,TJN,N,N
391536 (2007 RC309),391536,5.040648444,5.543867101,5.292257772,0.047542909,8.884410728,173.7795051,296.419225,2460268.029,4.06717,4446.926086,12.17502009,2.974,Asteroid,TJN,N,N
379976 (2012 TP7),379976,4.871768619,5.674013599,5.272891109,0.076072591,8.826062339,307.2899636,97.99261904,2461104.899,3.89465,4422.538589,12.10825076,2.971,Asteroid,TJN,N,N
600527 (2012 AP33),600527,4.878173121,5.646195584,5.262184353,0.072975632,19.59676247,283.2574914,173.2883202,2460145.469,3.89437,4409.075292,12.07139026,2.879,Asteroid,TJN,N,N
481504 (2007 EL62),481504,4.911962138,5.309198437,5.110580287,0.038864109,17.63761464,158.2359682,99.56906714,2459333.342,3.95055,4219.915455,11.55349885,2.906,Asteroid,TJN,N,N
436394 (2010 VF172),436394,5.110082089,5.445814368,5.277948229,0.031805189,8.903101322,58.64891136,14.38346174,2460005.22,4.12404,4428.902461,12.12567409,2.975,Asteroid,TJN,N,N
356423 (2010 VG61),356423,4.820128226,5.726839709,5.273483968,0.085968924,4.594657963,28.34983567,65.87845798,2460274.434,3.83884,4423.284483,12.1102929,2.986,Asteroid,TJN,N,N
259343 (2003 FK133),259343,5.071976222,5.43256646,5.252271341,0.034327076,4.409264531,41.52708833,81.1643062,2460766.526,4.08981,4396.622301,12.03729583,2.993,Asteroid,TJN,N,N
 18263 Anchialos (5167 T-2),18263,4.990337861,5.418301158,5.20431951,0.041116163,10.6032693,311.4152293,144.3766022,2459853.573,4.01202,4336.549959,11.87282672,2.964,Asteroid,TJN,N,N
622150 (2012 RP25),622150,4.846814482,5.480461767,5.163638125,0.06135667,17.00422281,290.0424742,9.672428912,2460068.09,3.83144,4285.802214,11.73388697,2.909,Asteroid,TJN,N,N
264085 (2009 SF247),264085,4.584856085,5.786000053,5.185428069,0.115819172,4.444492998,238.5748917,197.6724805,2459941.164,3.5992,4312.959184,11.8082387,2.981,Asteroid,TJN,N,N
514309 (2015 XL386),514309,5.191473323,5.373543275,5.282508299,0.017233286,8.251428342,107.0308084,252.7885329,2460633.683,4.19576,4434.643461,12.14139209,2.979,Asteroid,TJN,N,N
593109 (2015 FH427),593109,4.935272662,5.574540051,5.254906357,0.060825764,10.16383674,109.5640549,220.6559357,2458631.507,3.9306,4399.931332,12.04635546,2.965,Asteroid,TJN,N,N
187479 (2006 DA15),187479,4.744391898,5.702253974,5.223322936,0.091690873,6.792762864,119.454625,148.1748472,2459444.729,3.73005,4360.323813,11.93791598,2.978,Asteroid,TJN,N,N
315915 (2008 RB123),315915,4.90942784,5.399771905,5.154599873,0.047563737,5.951106523,287.0136688,197.8119109,2460309.26,3.92419,4274.554562,11.70309257,2.987,Asteroid,TJN,N,N
 85030 Admetos (2804 P-L),85030,4.772099163,5.595476662,5.183787912,0.079418517,22.79167628,190.9274117,230.2292188,2460158.394,3.8237,4310.913055,11.8026367,2.838,Asteroid,TJN,N,N
 14235 (1999 XA187),14235,4.702687354,5.588262596,5.145474975,0.08605379,8.666920754,41.37948782,25.86359984,2459630.771,3.71769,4263.209082,11.67203034,2.97,Asteroid,TJN,N,N
 89938 (2002 FR4),89938,4.796020864,5.582020194,5.189020529,0.075736772,32.00957575,23.08389463,71.50329653,2460284.516,3.93119,4317.441982,11.82051193,2.691,Asteroid,TJN,N,N
264156 (2009 WV5),264156,4.935840164,5.649929081,5.292884623,0.067457442,8.44031432,95.20980042,271.5674837,2459055.324,3.94724,4447.716195,12.17718329,2.974,Asteroid,TJN,N,N
164585 Oenomaos (2007 ND2),164585,5.036601233,5.400879429,5.218740331,0.03490097,14.0047535,236.0967315,162.1946122,2459736.205,4.04688,4354.586874,11.9222091,2.939,Asteroid,TJN,N,N
415023 (2011 NC2),415023,4.700754799,5.5852796,5.1430172,0.08599279,7.860606596,300.4357737,353.4227782,2459977.13,3.68423,4260.154915,11.66366849,2.974,Asteroid,TJN,N,N
295699 (2008 TC173),295699,5.024958763,5.483992231,5.254475497,0.043680237,2.529012554,346.8647246,337.960959,2458596.994,4.01244,4399.390206,12.04487394,2.996,Asteroid,TJN,N,N
249005 (2007 PB9),249005,4.653949284,5.785170546,5.219559915,0.108363663,22.59026129,314.0612152,40.90566039,2458930.433,3.67747,4355.612722,11.92501772,2.835,Asteroid,TJN,N,N
546636 (2010 WM31),546636,5.081824861,5.31943977,5.200632315,0.022844809,9.554864913,70.04267884,42.87825657,2460357.456,4.10394,4331.942189,11.86021133,2.972,Asteroid,TJN,N,N
584363 (2017 AO32),584363,5.02017498,5.21612975,5.118152365,0.019143116,30.48005361,145.1213623,138.9462072,2459597.975,4.02466,4229.297568,11.57918567,2.726,Asteroid,TJN,N,N
 51348 (2000 QR169),51348,4.803740062,5.481694515,5.142717288,0.065914031,7.703077277,307.7501922,286.0072721,2458985.106,3.80198,4259.782279,11.66264827,2.978,Asteroid,TJN,N,N
 38257 (1999 RC13),38257,4.588709981,5.861057852,5.224883916,0.121758482,14.82298536,160.4480429,123.9540966,2459538.765,3.59972,4362.278572,11.94326782,2.919,Asteroid,TJN,N,N
420728 (2012 RO2),420728,4.651926261,5.632318959,5.14212261,0.095329572,21.3372273,113.9601519,255.4832855,2460661.616,3.72507,4259.04343,11.66062541,2.855,Asteroid,TJN,N,N
310872 (2003 HF14),310872,5.112133395,5.317775431,5.214954413,0.019716571,29.29362615,22.3639783,21.78618832,2459571.965,4.12117,4349.849203,11.90923806,2.744,Asteroid,TJN,N,N
 63273 (2001 DH4),63273,4.567262829,5.873588496,5.220425663,0.125116777,9.406454542,356.3741488,259.0647127,2462053.11,3.56866,4356.696439,11.92798478,2.958,Asteroid,TJN,N,N
526872 (2007 EH222),526872,4.772857284,5.605596798,5.189227041,0.080237337,31.45401094,191.5576929,37.87274172,2458876.787,3.80462,4317.699722,11.82121758,2.701,Asteroid,TJN,N,N
414468 (2009 KM14),414468,4.932722471,5.498817696,5.215770083,0.054267655,18.30776487,145.6383676,235.4906132,2461035.182,3.96511,4350.869782,11.91203226,2.896,Asteroid,TJN,N,N
283519 (2001 TP47),283519,4.888417691,5.567158954,5.227788323,0.064916674,10.71923531,135.8500202,231.1960159,2460705.144,3.89747,4365.91643,11.95322773,2.961,Asteroid,TJN,N,N
371743 (2007 EL192),371743,4.885843117,5.510969269,5.198406193,0.060126713,6.683105101,22.83027929,188.968389,2458800.964,3.8793,4329.161065,11.85259703,2.983,Asteroid,TJN,N,N
554207 (2012 RB27),554207,4.725054125,5.530031998,5.127543061,0.078495477,29.66211231,192.6203023,135.1450107,2460069.295,3.76735,4240.942667,11.61106822,2.735,Asteroid,TJN,N,N
300993 (2008 FP117),300993,4.44625007,6.111554193,5.278902131,0.157732051,15.29206338,32.62155117,268.2079711,2459817.83,3.47635,4430.103192,12.12896151,2.905,Asteroid,TJN,N,N
247946 (2003 YE20),247946,4.879624987,5.622616711,5.251120849,0.070746013,27.75423928,301.5706032,2.644095174,2459613.85,3.86386,4395.177782,12.03334095,2.764,Asteroid,TJN,N,N
352659 (2008 RE2),352659,4.839102497,5.601757101,5.220429799,0.073045193,17.88574616,1.261419001,139.7841702,2460727.164,3.86847,4356.701617,11.92799895,2.898,Asteroid,TJN,N,N
 38615 (2000 AV121),38615,4.332212454,6.015040027,5.173626241,0.162635209,3.968074783,270.3985482,141.9404256,2459656.347,3.34346,4298.243379,11.76794902,2.969,Asteroid,TJN,N,N
379949 (2012 OM1),379949,4.742344152,5.565261879,5.153803015,0.07983597,20.43150239,342.6586446,355.8938641,2460214.724,3.73343,4273.563385,11.70037888,2.869,Asteroid,TJN,N,N
359355 (2009 SC355),359355,4.819858642,5.66171619,5.240787416,0.080317849,9.074609865,177.9276507,275.9534234,2460221.68,3.85056,4382.210572,11.99783866,2.969,Asteroid,TJN,N,N
280987 (2006 DQ88),280987,5.007327919,5.515493475,5.261410697,0.048291759,12.84639678,171.6759297,163.3329619,2460032.806,3.99974,4408.102982,12.06872822,2.947,Asteroid,TJN,N,N
269620 (2010 UJ58),269620,4.4340931,6.089152998,5.261623049,0.157276555,7.892833736,268.2963543,210.2729336,2460368.6,3.45189,4408.369854,12.06945887,2.956,Asteroid,TJN,N,N
